views,uploader,county_code
5,,21123
12,1,21123
264,,21125
498,1,21125
62,1,21127
44,,21127
4,1,21129
22,,21129
74,1,21131
49,,21131
62,,21133
76,1,21133
47,1,21137
27,,21137
3,1,21139
2,,21139
119,1,21141
67,,21141
11,1,21143
9,,21143
366,1,21145
129,,21145
47,1,21147
56,,21147
6,1,21149
3,,21149
971,1,21151
290,,21151
93,1,21153
72,,21153
33,1,21155
10,,21155
87,1,21157
52,,21157
47,1,21159
109,,21159
123,1,21161
38,,21161
83,1,21163
42,,21163
89,1,21167
36,,21167
16,,21169
22,1,21169
9,,21171
11,1,21171
107,1,21173
76,,21173
151,1,21175
106,,21175
37,,21177
55,1,21177
267,1,21179
127,,21179
2,,21181
7,,21183
22,1,21183
346,1,21185
132,,21185
45,1,21187
18,,21187
24,1,21189
11,,21189
16,1,21191
4,,21191
70,1,21193
38,,21193
230,1,21195
178,,21195
21,1,21197
7,,21197
209,1,21199
102,,21199
81,1,21203
34,,21203
262,1,21205
67,,21205
59,,21207
102,1,21207
117,,21209
428,1,21209
269,1,21211
117,,21211
110,1,21213
587,,21213
42,1,21215
35,,21215
137,1,21217
44,,21217
5,1,21219
57,1,21221
25,,21221
10,1,21223
1,,21223
29,1,21225
15,,21225
1266,1,21227
421,,21227
9,,21229
8,1,21229
27,1,21231
26,,21231
203,1,21235
173,,21235
3,1,21237
4,,21237
154,1,21239
48,,21239
66,,22001
105,1,22001
28,1,22003
19,,22003
735,1,22005
456,,22005
28,1,22007
13,,22007
55,1,22009
31,,22009
186,1,22011
153,,22011
20,1,22013
25,,22013
354,,22015
559,1,22015
1031,1,22017
456,,22017
531,,22019
947,1,22019
3,1,22027
2,,22027
22,1,22029
20,,22029
6,1,22031
16,,22031
3876,1,22033
1331,,22033
6,1,22035
11,,22035
5,1,22037
1,,22037
91,1,22039
105,,22039
14,1,22041
8,,22041
9,1,22043
20,,22043
216,1,22045
171,,22045
105,1,22047
88,,22047
9,,22049
7,1,22049
1078,,22051
2556,1,22051
53,1,22053
57,,22053
1979,1,22055
1014,,22055
375,1,22057
265,,22057
18,1,22059
5,,22059
381,1,22061
129,,22061
298,1,22063
193,,22063
9,1,22065
4,,22065
44,1,22067
46,,22067
167,1,22069
75,,22069
1605,,22071
8728,1,22071
477,1,22073
288,,22073
104,1,22075
73,,22075
42,1,22077
28,,22077
671,1,22079
344,,22079
8,1,22081
3,,22081
18,1,22083
16,,22083
4,1,22085
3,,22085
132,1,22087
81,,22087
229,1,22089
117,,22089
11,1,22093
9,,22093
138,1,22095
90,,22095
309,1,22097
240,,22097
116,1,22099
104,,22099
138,1,22101
124,,22101
1996,1,22103
906,,22103
595,1,22105
312,,22105
313,1,22109
232,,22109
8,1,22111
10,,22111
108,1,22113
119,,22113
136,,22115
197,1,22115
76,1,22117
55,,22117
76,1,22119
61,,22119
48,1,22121
36,,22121
8,1,22123
2,,22123
20,1,22125
18,,22125
15,1,22127
8,,22127
2150,1,23001
732,,23001
554,1,23003
227,,23003
12424,1,23005
2077,,23005
403,1,23007
140,,23007
264,,23009
1760,1,23009
2728,1,23011
567,,23011
148,,23013
1238,1,23013
870,1,23015
133,,23015
725,1,23017
219,,23017
2669,1,23019
755,,23019
95,1,23021
31,,23021
502,1,23023
79,,23023
379,1,23025
107,,23025
726,1,23027
125,,23027
60,,23029
275,1,23029
3770,1,23031
1050,,23031
461,,24001
731,1,24001
8951,1,24003
2330,,24003
22153,1,24005
5771,,24005
630,1,24009
231,,24009
116,1,24011
83,,24011
1154,1,24013
410,,24013
757,1,24015
333,,24015
1101,1,24017
391,,24017
113,1,24019
29,,24019
2736,1,24021
756,,24021
163,1,24023
59,,24023
2551,1,24025
896,,24025
8352,1,24027
1872,,24027
217,1,24029
43,,24029
32597,1,24031
5550,,24031
3194,,24033
11802,1,24033
864,1,24035
233,,24035
1196,1,24037
365,,24037
60,1,24039
41,,24039
87,,24041
387,1,24041
694,,24043
1357,1,24043
262,,24045
925,1,24045
671,1,24047
192,,24047
4973,1,25001
800,,25001
4010,1,25003
562,,25003
5089,1,25005
1596,,25005
647,1,25007
49,,25007
12913,1,25009
3113,,25009
1160,1,25011
249,,25011
1804,,25013
6782,1,25013
5555,1,25015
767,,25015
54228,1,25017
9198,,25017
343,1,25019
76,,25019
15327,1,25021
2971,,25021
7008,1,25023
2012,,25023
45690,1,25025
10032,,25025
3577,,25027
13124,1,25027
2,1,26001
1,,26001
169,1,26003
38,,26003
864,1,26005
236,,26005
309,1,26007
81,,26007
31,,26009
137,1,26009
20,1,26011
5,,26011
32,1,26013
7,,26013
349,1,26015
123,,26015
1073,1,26017
318,,26017
128,1,26019
26,,26019
1141,1,26021
421,,26021
286,1,26023
143,,26023
801,1,26025
297,,26025
226,1,26027
95,,26027
74,,26029
402,1,26029
118,1,26031
31,,26031
210,,26033
592,1,26033
105,1,26035
38,,26035
527,1,26037
163,,26037
45,1,26039
24,,26039
88,,26041
243,1,26041
251,1,26043
69,,26043
954,1,26045
289,,26045
597,1,26047
135,,26047
1942,1,26049
835,,26049
37,1,26051
12,,26051
168,1,26053
50,,26053
374,,26055
1632,1,26055
216,1,26057
81,,26057
144,1,26059
70,,26059
770,1,26061
212,,26061
31,,26063
96,1,26063
5766,1,26065
1333,,26065
304,1,26067
103,,26067
114,,26069
229,1,26069
992,1,26071
262,,26071
1164,1,26073
307,,26073
381,,26075
1046,1,26075
3870,1,26077
852,,26077
35,,26079
74,1,26079
8664,1,26081
2446,,26081
4,1,26083
2,,26083
5,1,26085
3,,26085
460,1,26087
286,,26087
371,1,26089
99,,26089
559,1,26091
254,,26091
1876,1,26093
604,,26093
8,1,26095
67,1,26097
9,,26097
7162,1,26099
3051,,26099
70,,26101
270,1,26101
815,,26103
1607,1,26103
332,1,26105
82,,26105
372,1,26107
128,,26107
31,1,26109
26,,26109
1138,1,26111
351,,26111
8,,26113
12,1,26113
1222,1,26115
583,,26115
405,1,26117
203,,26117
47,,26119
69,1,26119
1307,1,26121
526,,26121
669,,26123
2078,1,26123
17648,1,26125
5113,,26125
56,1,26127
28,,26127
53,1,26129
9,,26129
57,1,26133
17,,26133
27,,26135
34,1,26135
289,1,26137
110,,26137
4227,1,26139
1251,,26139
5,,26141
10,1,26141
259,1,26143
119,,26143
1532,1,26145
687,,26145
1168,1,26147
423,,26147
176,,26149
464,1,26149
194,1,26151
111,,26151
20,1,26153
4,,26153
677,1,26155
253,,26155
315,1,26157
195,,26157
164,,26159
537,1,26159
24851,1,26161
6156,,26161
26976,,26163
44494,1,26163
253,1,26165
117,,26165
12,1,27001
6,,27001
3765,1,27003
953,,27003
270,1,27005
91,,27005
495,1,27007
149,,27007
77,1,27009
32,,27009
1823,1,27013
438,,27013
262,1,27015
112,,27015
561,1,27017
109,,27017
1611,1,27019
345,,27019
75,,27021
223,1,27021
121,1,27023
37,,27023
618,1,27025
184,,27025
660,1,27027
174,,27027
24,1,27029
9,,27029
211,1,27031
11,,27031
35,1,27033
19,,27033
940,1,27035
251,,27035
8098,1,27037
1722,,27037
135,1,27039
57,,27039
304,1,27041
82,,27041
85,1,27043
52,,27043
80,,27045
195,1,27045
41,,27047
131,1,27047
519,1,27049
179,,27049
55,1,27051
15,,27051
42550,1,27053
7227,,27053
211,1,27055
40,,27055
138,1,27057
31,,27057
101,1,27059
28,,27059
283,1,27061
87,,27061
84,1,27063
25,,27063
22,1,27065
8,,27065
398,1,27067
147,,27067
35,1,27069
4,,27069
86,1,27071
74,,27071
15,1,27073
10,,27073
135,1,27075
27,,27075
10,1,27077
152,1,27079
59,,27079
35,1,27081
8,,27081
223,1,27083
79,,27083
332,1,27085
118,,27085
14,1,27087
2,,27087
90,1,27091
39,,27091
48,1,27093
56,,27093
132,1,27095
43,,27095
18,,27097
84,1,27097
405,1,27099
277,,27099
162,1,27103
52,,27103
105,1,27105
60,,27105
1,1,27107
3929,1,27109
962,,27109
611,1,27111
170,,27111
145,1,27113
49,,27113
75,1,27115
32,,27115
4,,27117
30,1,27117
75,1,27119
23,,27119
31,1,27121
14,,27121
2666,,27123
15625,1,27123
2,1,27125
2,,27125
28,,27127
62,1,27127
20,1,27129
5,,27129
964,1,27131
250,,27131
63,1,27133
18,,27133
61,1,27135
33,,27135
3982,1,27137
881,,27137
2150,1,27139
695,,27139
1000,1,27141
343,,27141
20,1,27143
15,,27143
2871,1,27145
915,,27145
498,1,27147
138,,27147
215,1,27149
69,,27149
16,1,27151
6,,27151
96,1,27153
36,,27153
190,1,27157
52,,27157
33,,27159
108,1,27159
68,1,27161
30,,27161
2730,1,27163
573,,27163
49,1,27165
14,,27165
2,,27167
840,1,27169
241,,27169
1340,1,27171
395,,27171
5,1,27173
1,,27173
60,,28001
129,1,28001
66,,28003
128,1,28003
1,1,28005
17,,28007
37,1,28007
2,1,28009
68,1,28011
54,,28011
26,1,28013
20,,28013
2,1,28017
2,,28017
21,1,28019
9,,28019
8,1,28021
1,,28021
4,1,28023
28,1,28025
15,,28025
60,1,28027
29,,28027
29,1,28029
15,,28029
5,1,28031
3,,28031
762,1,28033
416,,28033
1495,1,28035
769,,28035
28,1,28037
14,,28037
25,1,28039
17,,28039
12,1,28041
15,,28041
47,1,28043
52,,28043
170,1,28045
113,,28045
1170,1,28047
768,,28047
1595,1,28049
763,,28049
17,1,28051
12,,28051
9,1,28053
2,,28053
32,,28057
53,1,28057
649,1,28059
352,,28059
3,1,28065
1,,28065
119,1,28067
91,,28067
2,,28069
840,1,28071
247,,28071
3,1,28073
194,1,28075
141,,28075
11,1,28079
11,,28079
277,1,28081
174,,28081
97,1,28083
55,,28083
34,,28085
62,1,28085
325,1,28087
113,,28087
641,1,28089
299,,28089
22,1,28091
15,,28091
22,1,28093
12,,28093
26,,28095
32,1,28095
16,,28097
23,1,28097
43,,28099
59,1,28099
18,1,28101
7,,28101
714,1,28105
280,,28105
26,1,28107
27,,28107
162,1,28109
94,,28109
2,1,28111
3,,28111
93,1,28113
45,,28113
15,1,28115
21,,28115
82,1,28117
62,,28117
13,1,28119
8,,28119
287,,28121
501,1,28121
22,1,28123
23,,28123
25,1,28127
22,,28127
28,1,28131
14,,28131
16,1,28133
13,,28133
1,1,28135
1,,28135
40,1,28137
30,,28137
26,,28139
39,1,28139
17,1,28141
24,,28141
8,1,28143
93,1,28145
40,,28145
2,1,28147
138,1,28149
96,,28149
120,1,28151
62,,28151
15,1,28153
10,,28153
15,1,28159
13,,28159
12,1,28161
5,,28161
39,1,28163
26,,28163
128,,29001
369,1,29001
42,1,29003
23,,29003
26,1,29005
9,,29005
91,1,29007
57,,29007
44,,29009
70,1,29009
19,1,29011
13,,29011
27,1,29013
14,,29013
27,1,29015
11,,29015
3,1,29017
4,,29017
4989,1,29019
1070,,29019
240,,29021
741,1,29021
156,1,29023
105,,29023
17,1,29025
8,,29025
249,1,29027
98,,29027
420,1,29029
163,,29029
857,1,29031
360,,29031
16,1,29033
4,,29033
1,1,29035
614,1,29037
278,,29037
18,1,29039
10,,29039
2,1,29041
3,,29041
967,1,29043
440,,29043
122,1,29045
51,,29045
950,1,29047
378,,29047
115,,29049
242,1,29049
885,1,29051
305,,29051
80,1,29053
32,,29053
43,1,29055
25,,29055
1,1,29057
10,1,29059
1,,29059
3,,29061
46,1,29065
27,,29065
2,1,29067
7,,29067
112,1,29069
44,,29069
674,1,29071
296,,29071
62,1,29073
31,,29073
8,1,29075
4,,29075
3341,1,29077
1035,,29077
22,,29079
43,1,29079
23,1,29081
17,,29081
52,1,29083
33,,29083
4,1,29085
5,,29085
2,,29087
1,1,29087
31,1,29089
15,,29089
168,1,29091
70,,29091
1,1,29093
5,,29093
9642,1,29095
2483,,29095
859,1,29097
371,,29097
1495,1,29099
619,,29099
190,,29101
494,1,29101
11,1,29103
4,,29103
72,,29105
163,1,29105
123,1,29107
66,,29107
70,1,29109
60,,29109
53,1,29111
37,,29111
215,,29113
299,1,29113
16,1,29115
18,,29115
32,1,29117
51,,29117
56,1,29119
20,,29119
16,,29121
68,1,29121
60,1,29123
29,,29123
247,1,29127
107,,29127
8,,29129
10,1,29129
45,1,29131
24,,29131
95,1,29133
80,,29133
65,1,29135
42,,29135
14,1,29137
5,,29137
19,1,29139
8,,29139
66,,29141
114,1,29141
6,1,29143
5,,29143
269,1,29145
137,,29145
198,1,29147
51,,29147
22,1,29149
6,,29149
18,,29151
31,1,29151
74,,29155
234,1,29155
32,,29157
109,1,29157
247,1,29159
89,,29159
609,1,29161
218,,29161
11,,29163
23,1,29163
94,,29165
325,1,29165
524,1,29167
255,,29167
285,1,29169
131,,29169
10,,29171
10,1,29171
20,1,29173
10,,29173
179,1,29175
86,,29175
54,1,29177
18,,29177
17,1,29179
9,,29179
2,1,29181
2,,29181
4799,1,29183
1751,,29183
10,1,29185
2,,29185
20,1,29186
34,,29186
191,,29187
330,1,29187
31083,1,29189
7320,,29189
110,1,29195
40,,29195
1,1,29197
5,,29197
13,1,29199
9,,29199
200,1,29201
90,,29201
1,1,29203
3,1,29205
61,1,29207
61,,29207
31,1,29209
13,,29209
10,,29211
20,1,29211
790,1,29213
359,,29213
32,,29215
22,1,29215
38,,29217
85,1,29217
32,,29219
73,1,29219
4,,29221
3,1,29221
9,1,29223
4,,29223
81,1,29225
41,,29225
7,,29229
22,1,29229
76,1,30001
21,,30001
16,1,30003
10,,30003
2,1,30007
102,1,30009
5,,30009
827,1,30013
235,,30013
67,1,30017
27,,30017
93,1,30021
31,,30021
88,1,30023
11,,30023
16,1,30025
7,,30025
60,1,30027
17,,30027
1827,1,30029
646,,30029
3800,1,30031
705,,30031
129,1,30035
41,,30035
84,1,30041
32,,30041
34,1,30043
87,,30043
361,1,30047
131,,30047
234,,30049
1540,1,30049
100,1,30053
63,,30053
97,1,30057
39,,30057
4376,1,30063
668,,30063
33,1,30065
20,,30065
336,1,30067
66,,30067
8,1,30071
3,,30071
17,1,30073
5,,30073
23,1,30077
11,,30077
312,1,30081
105,,30081
78,1,30083
44,,30083
37,1,30085
11,,30085
11,,30087
23,1,30087
27,,30089
92,1,30089
470,1,30093
97,,30093
15,1,30095
6,,30095
44,1,30097
15,,30097
19,1,30101
8,,30101
35,1,30105
14,,30105
1,1,30109
1926,1,30111
601,,30111
257,1,31001
100,,31001
2,1,31003
10,1,31011
5,,31011
70,1,31013
21,,31013
531,1,31019
205,,31019
15,1,31021
4,,31021
4,1,31023
111,1,31025
27,,31025
9,1,31027
5,,31027
19,1,31029
2,,31029
32,1,31031
117,,31031
59,1,31033
33,,31033
35,1,31037
3,,31037
10,1,31039
13,,31039
7,,31041
8,1,31041
108,1,31043
36,,31043
48,1,31045
21,,31045
110,1,31047
89,,31047
6,1,31051
10,,31051
275,1,31053
112,,31053
13196,1,31055
3758,,31055
6,1,31059
4,,31059
12,1,31063
1,,31063
13,1,31065
23,,31065
119,1,31067
36,,31067
29,1,31071
7,,31071
367,,31079
689,1,31079
41,,31081
63,1,31081
15,1,31083
4,,31083
1,1,31087
1,,31087
19,1,31089
16,,31089
5,1,31093
6,,31093
20,1,31095
7,,31095
16,1,31097
4,,31097
6,1,31099
4,,31099
13,,31101
44,1,31101
4,1,31105
7187,1,31109
1867,,31109
271,1,31111
79,,31111
188,1,31119
104,,31119
34,1,31121
20,,31121
3,,31123
2,1,31123
1,,31125
9,,31127
11,1,31127
67,1,31131
11,,31131
24,1,31137
10,,31137
61,1,31139
10,,31139
223,1,31141
96,,31141
33,1,31145
18,,31145
33,,31147
22,1,31147
65,1,31151
20,,31151
477,,31153
1643,1,31153
73,1,31155
39,,31155
322,1,31157
134,,31157
50,,31159
125,1,31159
18,1,31167
7,,31167
15,1,31173
17,,31173
10,1,31175
7,,31175
224,1,31177
83,,31177
13,,31179
66,1,31179
24,1,31181
16,,31181
31,,31185
76,1,31185
241,1,32001
134,,32001
38041,1,32003
18220,,32003
772,1,32005
307,,32005
235,,32007
506,1,32007
112,1,32013
72,,32013
11,1,32015
4,,32015
540,1,32019
292,,32019
32,1,32021
1,,32021
478,1,32023
266,,32023
9,,32027
36,1,32027
15858,1,32031
5651,,32031
5,,32033
29,1,32033
857,1,32510
372,,32510
1556,1,33001
3686,,33001
3344,,33003
1181,1,33003
2427,1,33005
6051,,33005
428,1,33007
1291,,33007
4192,,33009
2573,1,33009
8033,1,33011
33194,,33011
6869,,33013
3212,1,33013
6051,1,33015
12542,,33015
8782,,33017
3626,1,33017
636,1,33019
1443,,33019
3700,1,34001
1667,,34001
18388,1,34003
6851,,34003
6087,1,34005
2434,,34005
5460,1,34007
2238,,34007
434,,34009
1120,1,34009
1747,1,34011
714,,34011
14838,1,34013
4321,,34013
1968,,34015
4576,1,34015
13118,1,34017
4033,,34017
2119,1,34019
883,,34019
9682,1,34021
2863,,34021
13801,1,34023
5649,,34023
10326,1,34025
3801,,34025
11986,1,34027
4167,,34027
5763,1,34029
2731,,34029
7026,1,34031
3263,,34031
229,1,34033
99,,34033
7191,1,34035
2220,,34035
3047,1,34037
1486,,34037
9436,1,34039
3113,,34039
2553,1,34041
2227,,34041
14056,1,35001
3169,,35001
129,,35005
269,1,35005
28,1,35006
17,,35006
74,1,35007
27,,35007
113,,35009
293,1,35009
1216,1,35013
345,,35013
211,1,35015
121,,35015
121,1,35017
32,,35017
9,,35019
28,1,35019
103,1,35023
18,,35023
311,1,35025
178,,35025
136,1,35027
47,,35027
449,1,35028
69,,35028
17,,35029
70,1,35029
85,1,35031
41,,35031
16,1,35033
5,,35033
324,1,35035
136,,35035
23,1,35037
5,,35037
1,,35039
83,1,35041
34,,35041
2098,1,35043
482,,35043
428,1,35045
163,,35045
141,1,35047
37,,35047
2400,1,35049
507,,35049
101,1,35051
15,,35051
79,1,35053
21,,35053
378,1,35055
75,,35055
30,1,35057
9,,35057
12,1,35059
4,,35059
54,,35061
126,1,35061
7976,1,36001
1620,,36001
284,1,36003
125,,36003
1058,,36007
3489,1,36007
295,1,36009
116,,36009
714,1,36011
171,,36011
1464,1,36013
400,,36013
431,,36015
903,1,36015
277,,36017
1066,1,36017
1154,1,36019
296,,36019
1884,1,36021
243,,36021
535,1,36023
107,,36023
350,1,36025
77,,36025
6301,1,36027
1686,,36027
24208,1,36029
6195,,36029
537,1,36031
102,,36031
94,,36033
271,1,36033
737,1,36035
233,,36035
392,1,36037
168,,36037
183,,36039
635,1,36039
13,1,36041
7,,36041
487,1,36043
202,,36043
764,1,36045
259,,36045
12,,36049
54,1,36049
650,1,36051
146,,36051
795,1,36053
208,,36053
14870,1,36055
3826,,36055
383,1,36057
159,,36057
23190,1,36059
8758,,36059
292291,1,36061
95521,,36061
2055,1,36063
701,,36063
2457,1,36065
867,,36065
8713,1,36067
2140,,36067
1515,1,36069
341,,36069
1934,,36071
5603,1,36071
285,1,36073
114,,36073
325,,36075
1143,1,36075
813,1,36077
225,,36077
1566,1,36079
497,,36079
2454,1,36083
506,,36083
5618,1,36087
2053,,36087
1099,1,36089
308,,36089
4712,1,36091
1081,,36091
2533,1,36093
581,,36093
144,1,36095
44,,36095
212,1,36097
46,,36097
278,1,36099
96,,36099
579,1,36101
198,,36101
27238,1,36103
10043,,36103
660,1,36105
175,,36105
274,1,36107
109,,36107
5028,1,36109
634,,36109
4222,1,36111
701,,36111
260,,36113
1076,1,36113
401,1,36115
74,,36115
816,1,36117
291,,36117
6545,,36119
25434,1,36119
135,1,36121
42,,36121
203,1,36123
55,,36123
1587,1,37001
815,,37001
106,1,37003
96,,37003
86,1,37005
36,,37005
301,1,37007
97,,37007
128,,37009
334,1,37009
375,1,37011
128,,37011
391,1,37013
268,,37013
16,1,37015
18,,37015
166,1,37017
132,,37017
1681,1,37019
696,,37019
8669,1,37021
1937,,37021
394,,37023
837,1,37023
1782,1,37025
1184,,37025
575,1,37027
412,,37027
69,1,37029
64,,37029
937,1,37031
371,,37031
41,1,37033
68,,37033
1142,,37035
1530,1,37035
708,1,37037
263,,37037
141,1,37039
52,,37039
71,1,37041
59,,37041
56,1,37043
20,,37043
493,1,37045
270,,37045
72,,37047
122,1,37047
613,,37049
1027,1,37049
3042,1,37051
2237,,37051
187,,37053
407,1,37053
926,1,37055
373,,37055
926,1,37057
796,,37057
325,,37059
480,1,37059
200,1,37061
129,,37061
9557,1,37063
2426,,37063
97,,37065
157,1,37065
4575,1,37067
1915,,37067
277,1,37069
172,,37069
954,,37071
1197,1,37071
6,1,37073
7,,37073
9,1,37075
8,,37075
300,1,37077
194,,37077
96,1,37079
104,,37079
6121,1,37081
3174,,37081
215,1,37083
168,,37083
557,1,37085
423,,37085
779,1,37087
361,,37087
614,,37089
1354,1,37089
116,1,37091
64,,37091
218,1,37093
142,,37093
38,1,37095
18,,37095
1008,,37097
1683,1,37097
271,,37099
795,1,37099
1484,1,37101
1020,,37101
6,1,37103
2,,37103
780,1,37105
759,,37105
497,1,37107
332,,37107
630,1,37109
411,,37109
361,1,37111
184,,37111
819,1,37113
339,,37113
128,,37115
286,1,37115
130,1,37117
113,,37117
17666,1,37119
8149,,37119
107,1,37121
39,,37121
81,1,37123
73,,37123
731,1,37125
400,,37125
613,,37127
972,1,37127
3296,1,37129
1214,,37129
25,,37131
36,1,37131
1467,1,37133
1042,,37133
1076,,37135
5759,1,37135
31,,37137
39,1,37137
205,1,37139
151,,37139
278,,37141
466,1,37141
26,1,37143
17,,37143
150,,37145
214,1,37145
5526,1,37147
2504,,37147
132,1,37149
86,,37149
877,1,37151
644,,37151
184,1,37153
180,,37153
410,1,37155
390,,37155
362,1,37157
323,,37157
1335,1,37159
754,,37159
437,1,37161
227,,37161
262,1,37163
194,,37163
133,1,37165
139,,37165
345,1,37167
254,,37167
359,1,37169
249,,37169
855,1,37171
485,,37171
150,1,37173
60,,37173
561,1,37175
166,,37175
6,1,37177
3,,37177
1807,1,37179
985,,37179
201,1,37181
167,,37181
21262,1,37183
8248,,37183
23,,37185
35,1,37185
12,,37187
30,1,37187
437,,37189
1702,1,37189
481,1,37191
448,,37191
590,1,37193
381,,37193
410,,37195
612,1,37195
136,1,37197
103,,37197
240,1,37199
49,,37199
10,1,38001
3,,38001
61,1,38003
24,,38003
15,1,38005
7,,38005
14,,38009
24,1,38009
36,1,38011
17,,38011
1080,1,38015
385,,38015
2730,1,38017
815,,38017
16,1,38019
10,,38019
37,,38021
64,1,38021
17,1,38025
8,,38025
10,1,38027
7,,38027
13,,38031
28,1,38031
2206,1,38035
574,,38035
2,,38043
1,1,38045
1,,38045
119,1,38053
64,,38053
7,1,38055
2,,38055
89,1,38057
41,,38057
55,1,38059
15,,38059
27,,38061
31,1,38061
30,1,38067
15,,38067
24,1,38069
12,,38069
31,,38071
88,1,38071
66,1,38073
19,,38073
53,1,38077
36,,38077
38,1,38079
13,,38079
9,1,38081
5,,38081
5,1,38085
1,,38085
251,1,38089
104,,38089
142,1,38093
63,,38093
14,1,38097
6,,38097
47,1,38099
21,,38099
616,1,38101
222,,38101
279,1,38105
135,,38105
70,1,39001
475,,39001
830,1,39003
6534,,39003
2469,,39005
398,1,39005
828,1,39007
5304,,39007
1331,1,39009
4381,,39009
372,1,39011
2689,,39011
264,1,39013
1617,,39013
167,1,39015
1320,,39015
5262,1,39017
30504,,39017
109,1,39019
818,,39019
435,1,39021
2012,,39021
1129,1,39023
8347,,39023
2332,1,39025
13799,,39025
445,1,39027
3252,,39027
496,1,39029
3261,,39029
2674,,39031
335,1,39031
282,1,39033
2201,,39033
92103,,39035
18749,1,39035
259,1,39037
2127,,39037
285,1,39039
2064,,39039
2079,1,39041
8969,,39041
978,1,39043
4018,,39043
1219,1,39045
7607,,39045
112,1,39047
1715,,39047
28019,1,39049
127386,,39049
369,1,39051
1920,,39051
980,1,39053
5110,,39053
4207,,39055
893,1,39055
9558,,39057
2064,1,39057
148,1,39059
1452,,39059
19385,1,39061
81892,,39061
4436,,39063
670,1,39063
179,1,39065
1205,,39065
23,1,39067
101,,39067
1383,,39069
144,1,39069
132,1,39071
995,,39071
565,1,39073
4998,,39073
143,1,39075
1061,,39075
518,1,39077
2976,,39077
149,1,39079
1447,,39079
1761,,39081
353,1,39081
890,1,39083
3623,,39083
2268,1,39085
13273,,39085
272,1,39087
1952,,39087
9761,,39089
1759,1,39089
354,1,39091
2701,,39091
4775,1,39093
22767,,39093
5642,1,39095
29713,,39095
217,1,39097
1287,,39097
3027,1,39099
13133,,39099
3715,,39101
451,1,39101
3133,1,39103
15244,,39103
14,1,39105
140,,39105
378,1,39107
2177,,39107
1019,1,39109
7108,,39109
52,1,39111
216,,39111
6388,1,39113
40375,,39113
29,1,39115
406,,39115
186,1,39117
1093,,39117
543,1,39119
4305,,39119
120,,39121
18,1,39121
857,1,39123
5709,,39123
407,,39125
76,1,39125
174,1,39127
828,,39127
508,1,39129
3103,,39129
