views,uploader,county_code
102,1,39131
1203,,39131
2440,1,39133
10112,,39133
210,1,39135
1484,,39135
196,1,39137
1524,,39137
981,1,39139
8438,,39139
783,1,39141
5607,,39141
541,1,39143
3648,,39143
491,1,39145
4175,,39145
527,1,39147
2589,,39147
307,1,39149
2634,,39149
3862,1,39151
24591,,39151
8057,1,39153
45298,,39153
1593,1,39155
8919,,39155
826,1,39157
5561,,39157
699,1,39159
6106,,39159
213,1,39161
1255,,39161
19,1,39163
131,,39163
3075,1,39165
16842,,39165
4523,,39167
710,1,39167
1523,1,39169
6914,,39169
214,1,39171
1563,,39171
2223,1,39173
8625,,39173
172,1,39175
875,,39175
14,,40001
6,1,40001
12,1,40005
2,,40005
2,,40007
75,1,40009
40,,40009
3,1,40011
1,,40011
200,1,40013
90,,40013
45,,40015
35,1,40015
291,,40017
499,1,40017
223,1,40019
124,,40019
222,1,40021
70,,40021
19,1,40023
9,,40023
6,1,40025
3,,40025
3188,1,40027
1039,,40027
803,1,40031
429,,40031
34,1,40035
17,,40035
396,1,40037
191,,40037
152,1,40039
57,,40039
209,1,40041
124,,40041
158,,40047
383,1,40047
61,1,40049
36,,40049
114,1,40051
88,,40051
5,,40061
20,1,40061
2,1,40063
1,,40063
57,,40065
158,1,40065
8,1,40069
8,,40069
217,1,40071
91,,40071
158,1,40073
121,,40073
4,1,40075
6,,40075
9,1,40077
8,,40077
83,1,40079
33,,40079
29,1,40081
33,,40081
144,1,40083
62,,40083
24,1,40085
6,,40085
301,1,40087
141,,40087
81,,40089
115,1,40089
73,1,40091
23,,40091
2,1,40093
12,1,40095
5,,40095
163,1,40097
71,,40097
66,1,40099
57,,40099
349,1,40101
269,,40101
13,1,40103
3,,40103
6,1,40105
3,,40105
5,1,40107
3,,40107
8973,1,40109
3029,,40109
110,1,40111
48,,40111
371,1,40113
177,,40113
67,1,40115
27,,40115
29,1,40117
7,,40117
1059,1,40119
358,,40119
78,,40121
184,1,40121
252,1,40123
129,,40123
211,1,40125
101,,40125
3,1,40127
12,,40127
313,1,40131
168,,40131
54,1,40133
27,,40133
70,1,40135
37,,40135
113,1,40137
78,,40137
76,1,40139
77,,40139
5960,1,40143
1986,,40143
1626,1,40145
699,,40145
414,1,40147
157,,40147
2,,40149
24,1,40151
17,,40151
81,1,40153
40,,40153
19,,41001
65,1,41001
2406,1,41003
428,,41003
6713,1,41005
1402,,41005
761,1,41007
139,,41007
207,1,41009
40,,41009
709,1,41011
248,,41011
88,1,41013
41,,41013
287,1,41015
143,,41015
4596,1,41017
752,,41017
328,,41019
974,1,41019
23,1,41023
5,,41023
13,1,41025
8,,41025
867,1,41027
150,,41027
4894,1,41029
1056,,41029
77,1,41031
52,,41031
920,1,41033
300,,41033
533,1,41035
184,,41035
24,1,41037
20,,41037
1296,,41039
7932,1,41039
1364,1,41041
233,,41041
308,,41043
1197,1,41043
50,1,41045
13,,41045
1045,,41047
4260,1,41047
55,1,41049
23,,41049
41927,1,41051
5792,,41051
124,,41053
532,1,41053
1,1,41055
596,1,41057
107,,41057
490,1,41059
162,,41059
367,1,41061
101,,41061
71,1,41063
11,,41063
514,1,41065
107,,41065
12170,1,41067
2500,,41067
1,,41069
1538,1,41071
373,,41071
1813,1,42001
5823,,42001
31190,1,42003
71424,,42003
294,1,42005
1275,,42005
1185,1,42007
3417,,42007
1011,,42009
200,1,42009
4538,1,42011
14014,,42011
10004,,42013
2289,1,42013
1600,1,42015
3835,,42015
13654,1,42017
28646,,42017
3227,1,42019
8351,,42019
1421,1,42021
5624,,42021
114,,42023
16,1,42023
2538,,42025
738,1,42025
5024,1,42027
11499,,42027
28529,,42029
13467,1,42029
159,1,42031
527,,42031
1811,,42033
596,1,42033
547,,42035
187,1,42035
793,1,42037
2432,,42037
1407,1,42039
5064,,42039
4556,1,42041
14868,,42041
5365,1,42043
20239,,42043
13169,1,42045
29229,,42045
3266,,42047
654,1,42047
4744,1,42049
17727,,42049
5154,,42051
1374,1,42051
3,1,42053
3,,42053
1265,1,42055
8322,,42055
533,1,42059
1478,,42059
1351,,42061
416,1,42061
1929,,42063
625,1,42063
1178,,42065
173,1,42065
87,1,42067
402,,42067
2742,1,42069
8405,,42069
8867,1,42071
37937,,42071
909,1,42073
2579,,42073
1188,1,42075
4655,,42075
7521,1,42077
21852,,42077
17361,,42079
4915,1,42079
3780,,42081
968,1,42081
260,1,42083
1719,,42083
1326,1,42085
5315,,42085
934,,42087
163,1,42087
2292,1,42089
7978,,42089
19834,1,42091
43768,,42091
296,1,42093
931,,42093
7179,1,42095
21364,,42095
726,1,42097
2587,,42097
1452,,42099
318,1,42099
164796,,42101
38775,1,42101
315,1,42103
1007,,42103
93,1,42105
467,,42105
6180,,42107
2271,1,42107
432,1,42109
1354,,42109
451,1,42111
2130,,42111
1,1,42113
12,,42113
349,1,42115
993,,42115
332,1,42117
1311,,42117
1135,1,42119
2334,,42119
1328,1,42121
3153,,42121
381,1,42123
1381,,42123
2216,1,42125
6476,,42125
465,1,42127
1430,,42127
12056,,42129
3927,1,42129
409,1,42131
1603,,42131
4336,1,42133
19305,,42133
1220,1,44001
262,,44001
3106,1,44003
1013,,44003
2050,1,44005
502,,44005
11157,1,44007
2735,,44007
3421,1,44009
765,,44009
126,1,45001
79,,45001
985,1,45003
426,,45003
2,1,45005
1032,1,45007
521,,45007
8,1,45009
14,,45009
22,,45011
60,1,45011
2282,1,45013
784,,45013
686,1,45015
346,,45015
3,,45017
4762,1,45019
1075,,45019
271,1,45021
160,,45021
82,1,45023
44,,45023
101,1,45025
96,,45025
40,,45027
68,1,45027
149,1,45029
101,,45029
157,,45031
163,1,45031
68,1,45033
24,,45033
746,1,45035
383,,45035
3,,45037
15,1,45037
39,1,45039
44,,45039
743,1,45041
768,,45041
542,1,45043
182,,45043
5696,1,45045
2484,,45045
323,1,45047
158,,45047
28,1,45049
24,,45049
1907,,45051
3465,1,45051
192,1,45053
67,,45053
388,1,45055
217,,45055
206,,45057
300,1,45057
194,1,45059
85,,45059
9,1,45061
3,,45061
1691,1,45063
867,,45063
66,1,45065
20,,45065
53,1,45067
34,,45067
26,1,45069
24,,45069
47,1,45071
32,,45071
145,,45073
359,1,45073
180,1,45075
100,,45075
433,,45077
1135,1,45077
3875,1,45079
1098,,45079
11,,45081
31,1,45081
2316,1,45083
954,,45083
480,1,45085
340,,45085
28,1,45087
19,,45087
20,1,45089
16,,45089
2671,1,45091
1072,,45091
14,1,46003
15,,46003
67,1,46005
36,,46005
19,1,46009
8,,46009
532,1,46011
141,,46011
411,1,46013
144,,46013
43,1,46015
21,,46015
45,1,46019
28,,46019
41,1,46023
12,,46023
215,1,46027
45,,46027
254,1,46029
131,,46029
8,1,46031
4,,46031
90,1,46033
35,,46033
157,1,46035
77,,46035
2,1,46039
1,,46039
38,1,46041
5,,46041
72,1,46047
22,,46047
13,1,46049
8,,46049
45,1,46051
23,,46051
15,1,46057
7,,46057
171,1,46065
47,,46065
16,1,46067
3,,46067
56,1,46069
17,,46069
10,1,46071
3,,46071
4,1,46075
2,,46075
97,1,46079
27,,46079
247,1,46081
88,,46081
35,,46083
86,1,46083
4,1,46085
37,1,46087
6,,46087
18,1,46089
18,,46089
65,1,46093
23,,46093
15,1,46097
9,,46097
797,,46099
2983,1,46099
21,1,46101
14,,46101
1139,1,46103
344,,46103
5,1,46105
3,,46105
5,,46107
1,1,46107
64,1,46109
25,,46109
62,1,46113
21,,46113
6,1,46119
5,,46119
12,,46121
20,1,46121
22,1,46123
12,,46123
86,1,46127
50,,46127
35,1,46129
7,,46129
197,1,46135
53,,46135
544,1,47001
246,,47001
258,1,47003
103,,47003
21,,47005
18,1,47005
13,1,47007
10,,47007
862,1,47009
378,,47009
742,1,47011
416,,47011
87,1,47013
77,,47013
57,1,47015
33,,47015
95,1,47017
41,,47017
187,1,47019
83,,47019
124,1,47021
39,,47021
68,1,47023
60,,47023
165,1,47025
107,,47025
52,1,47027
17,,47027
120,1,47029
55,,47029
420,1,47031
186,,47031
17,1,47033
30,,47033
388,1,47035
224,,47035
3756,,47037
14143,1,47037
12,,47039
29,1,47039
113,1,47041
35,,47041
101,,47043
174,1,47043
119,1,47045
83,,47045
68,1,47047
47,,47047
54,1,47049
16,,47049
198,1,47051
65,,47051
160,1,47053
128,,47053
60,,47055
68,1,47055
64,1,47057
32,,47057
217,1,47059
143,,47059
94,1,47061
33,,47061
506,1,47063
257,,47063
4497,1,47065
1540,,47065
8,1,47067
3,,47067
13,1,47069
15,,47069
355,,47071
728,1,47071
125,1,47073
63,,47073
693,1,47075
325,,47075
85,1,47077
68,,47077
193,1,47079
99,,47079
33,1,47081
22,,47081
60,1,47083
66,,47083
28,1,47085
6,,47085
21,1,47087
17,,47087
153,1,47089
91,,47089
58,1,47091
31,,47091
5470,1,47093
1692,,47093
15,1,47097
18,,47097
161,1,47099
88,,47099
31,1,47101
19,,47101
83,1,47103
24,,47103
240,1,47105
126,,47105
163,1,47107
92,,47107
15,1,47109
9,,47109
76,1,47111
61,,47111
336,,47113
837,1,47113
196,1,47115
82,,47115
117,1,47117
59,,47117
966,1,47119
417,,47119
6,1,47121
6,,47121
221,1,47123
107,,47123
1476,1,47125
638,,47125
27,1,47127
18,,47127
23,,47129
33,1,47129
88,1,47131
44,,47131
190,1,47133
144,,47133
21,1,47135
14,,47135
8,1,47137
4,,47137
43,1,47139
20,,47139
761,1,47141
377,,47141
209,1,47143
105,,47143
108,1,47145
79,,47145
105,,47147
191,1,47147
1997,1,47149
745,,47149
58,,47151
74,1,47151
116,1,47153
72,,47153
1127,1,47155
560,,47155
6698,1,47157
2311,,47157
34,1,47159
31,,47159
59,1,47161
9,,47161
1734,1,47163
864,,47163
995,1,47165
483,,47165
157,1,47167
111,,47167
8,,47169
15,1,47169
92,1,47171
40,,47171
20,1,47173
11,,47173
9,1,47175
3,,47175
119,,47177
199,1,47177
1725,1,47179
694,,47179
63,,47181
113,1,47181
238,1,47183
81,,47183
99,1,47185
78,,47185
771,,47187
2329,1,47187
1274,1,47189
538,,47189
146,1,48001
82,,48001
71,1,48003
47,,48003
608,1,48005
316,,48005
134,1,48007
87,,48007
17,1,48009
6,,48009
30,,48013
63,1,48013
67,1,48015
45,,48015
18,1,48017
23,,48017
68,1,48019
22,,48019
428,1,48021
157,,48021
8,1,48023
7,,48023
94,1,48025
39,,48025
2046,1,48027
981,,48027
29037,1,48029
12660,,48029
68,1,48031
19,,48031
787,1,48033
285,,48033
17,1,48035
3,,48035
606,1,48037
359,,48037
1640,1,48039
713,,48039
4186,1,48041
1268,,48041
83,1,48043
24,,48043
57,1,48047
10,,48047
259,1,48049
134,,48049
29,,48051
35,1,48051
227,1,48053
91,,48053
34,,48055
106,1,48055
90,1,48057
47,,48057
31,1,48059
32,,48059
2983,1,48061
1567,,48061
19,,48063
20,1,48063
18,1,48067
16,,48067
40,1,48069
16,,48069
166,1,48071
92,,48071
131,1,48073
64,,48073
9,1,48075
8,,48075
4,1,48077
4,,48077
17,1,48083
28,,48083
12620,1,48085
4555,,48085
4,,48087
1,1,48087
35,1,48089
23,,48089
1855,1,48091
779,,48091
46,1,48093
20,,48093
2,,48095
3,1,48095
216,1,48097
93,,48097
327,1,48099
162,,48099
4,,48101
8,1,48101
4,1,48103
5,,48103
12,1,48105
1,,48105
8,1,48107
6,,48107
4,1,48109
9,,48109
32,1,48111
24,,48111
66480,1,48113
22350,,48113
21,,48115
48,1,48115
47,,48117
41,1,48117
9170,1,48121
2850,,48121
19,,48123
12,1,48123
12,1,48127
11,,48127
43,1,48133
20,,48133
734,1,48135
354,,48135
856,1,48139
409,,48139
10063,1,48141
4149,,48141
224,1,48143
172,,48143
13,,48145
22,1,48145
108,1,48147
39,,48147
59,,48149
168,1,48149
1,1,48153
5650,1,48157
2072,,48157
18,1,48159
13,,48159
39,1,48161
43,,48161
61,1,48163
33,,48163
36,1,48165
42,,48165
2648,1,48167
934,,48167
9,1,48169
4,,48169
152,1,48171
71,,48171
12,1,48175
5,,48175
17,,48177
29,1,48177
57,1,48179
59,,48179
350,,48181
834,1,48181
533,,48183
937,1,48183
54,1,48185
38,,48185
848,1,48187
315,,48187
134,1,48189
95,,48189
9,1,48193
8,,48193
6,,48195
17,1,48195
195,1,48199
167,,48199
54859,1,48201
19718,,48201
184,1,48203
97,,48203
27,1,48207
6,,48207
3114,1,48209
887,,48209
3,,48211
15,1,48211
374,1,48213
189,,48213
2860,,48215
5871,1,48215
173,1,48217
103,,48217
78,,48219
146,1,48219
405,1,48221
206,,48221
207,1,48223
88,,48223
29,1,48225
20,,48225
142,1,48227
87,,48227
1,1,48229
228,,48231
410,1,48231
38,,48233
64,1,48233
4,1,48237
4,,48237
42,1,48239
19,,48239
28,1,48241
25,,48241
12,1,48243
7,,48243
1270,1,48245
594,,48245
98,,48249
128,1,48249
696,1,48251
400,,48251
6,,48253
22,1,48253
17,1,48255
5,,48255
539,1,48257
310,,48257
466,1,48259
199,,48259
546,1,48265
296,,48265
10,1,48267
6,,48267
223,1,48273
91,,48273
253,1,48277
115,,48277
22,1,48279
27,,48279
27,1,48281
9,,48281
4,1,48283
3,,48283
26,1,48285
9,,48285
41,1,48287
15,,48287
32,1,48289
36,,48289
111,1,48291
56,,48291
44,1,48293
22,,48293
36,1,48297
14,,48297
138,1,48299
59,,48299
3090,1,48303
1002,,48303
18,1,48307
12,,48307
655,,48309
1946,1,48309
5,1,48313
6,,48313
3,,48315
7,1,48317
9,,48317
26,1,48319
3,,48319
202,1,48321
84,,48321
354,1,48323
202,,48323
164,1,48325
96,,48325
941,1,48329
484,,48329
51,1,48331
16,,48331
13,1,48333
12,,48333
5,1,48335
8,,48335
12,,48337
15,1,48337
4407,1,48339
2066,,48339
58,1,48341
45,,48341
25,1,48343
11,,48343
468,1,48347
167,,48347
37,,48349
86,1,48349
49,1,48353
23,,48353
2655,1,48355
1092,,48355
69,1,48357
35,,48357
7,,48359
2,1,48359
346,1,48361
208,,48361
92,1,48363
62,,48363
21,,48365
18,1,48365
597,1,48367
333,,48367
30,1,48369
15,,48369
19,,48371
41,1,48371
72,,48373
100,1,48373
1536,1,48375
880,,48375
78,1,48377
99,,48377
20,1,48379
18,,48379
116,1,48381
50,,48381
4,1,48383
6,,48383
22,1,48385
7,,48385
4,1,48387
3,,48387
40,,48389
60,1,48389
3,1,48391
7,,48391
27,1,48395
13,,48395
820,1,48397
366,,48397
2,1,48399
127,1,48401
93,,48401
4,1,48403
11,,48403
74,,48407
118,1,48407
296,1,48409
134,,48409
13,1,48411
10,,48411
33,,48415
48,1,48415
15,1,48419
21,,48419
1,,48421
7,1,48421
1791,1,48423
861,,48423
55,1,48425
31,,48425
268,1,48427
163,,48427
9,,48429
19,1,48429
1,1,48437
6718,,48439
17511,1,48439
2463,1,48441
861,,48441
23,1,48445
21,,48445
127,1,48449
92,,48449
916,1,48451
460,,48451
41919,1,48453
8015,,48453
66,,48455
108,1,48455
19,1,48457
14,,48457
146,1,48459
139,,48459
35,1,48461
33,,48461
91,1,48463
75,,48463
187,1,48465
79,,48465
116,1,48467
77,,48467
249,,48469
521,1,48469
421,1,48471
169,,48471
941,1,48473
318,,48473
50,1,48475
21,,48475
63,,48477
127,1,48477
2914,1,48479
1496,,48479
45,,48481
70,1,48481
3,1,48483
3,,48483
833,1,48485
390,,48485
31,1,48487
22,,48487
34,,48489
40,1,48489
5923,1,48491
1802,,48491
129,1,48493
76,,48493
8,1,48495
4,,48495
227,1,48497
123,,48497
114,,48499
170,1,48499
41,,48503
87,1,48503
38,1,48505
14,,48505
13,1,48507
18,,48507
17,1,49001
11,,49001
178,1,49003
81,,49003
1159,1,49005
407,,49005
102,1,49007
51,,49007
816,,49011
2261,1,49011
6,1,49013
3,,49013
27,1,49015
18,,49015
41,,49017
156,1,49017
340,1,49019
61,,49019
373,1,49021
181,,49021
10,1,49023
10,,49023
112,1,49025
30,,49025
35,1,49027
27,,49027
20,1,49029
12,,49029
23,1,49033
1,,49033
22921,1,49035
6296,,49035
30,1,49037
14,,49037
291,1,49039
128,,49039
51,,49041
58,1,49041
896,1,49043
138,,49043
220,1,49045
82,,49045
151,,49047
202,1,49047
6078,1,49049
2353,,49049
102,1,49051
31,,49051
1532,,49053
3757,1,49053
25,1,49055
8,,49055
1692,1,49057
606,,49057
844,1,50001
119,,50001
725,1,50003
125,,50003
459,1,50005
97,,50005
1137,,50007
6763,1,50007
552,1,50011
69,,50011
474,1,50013
82,,50013
1278,1,50015
181,,50015
171,,50017
259,1,50017
115,1,50019
32,,50019
627,1,50021
108,,50021
1551,1,50023
219,,50023
816,1,50025
236,,50025
253,,50027
866,1,50027
312,1,51001
83,,51001
585,1,51003
147,,51003
61,1,51005
22,,51005
63,1,51007
30,,51007
88,1,51009
60,,51009
8,1,51011
4,,51011
13615,1,51013
2271,,51013
158,1,51015
81,,51015
33,1,51017
7,,51017
499,1,51019
356,,51019
1,1,51021
174,1,51023
104,,51023
39,1,51025
19,,51025
36,,51027
53,1,51027
35,1,51029
9,,51029
161,1,51031
100,,51031
12,1,51033
4,,51033
77,1,51035
39,,51035
10,1,51037
6,,51037
3907,1,51041
1756,,51041
57,1,51043
52,,51043
357,,51047
790,1,51047
7,1,51049
1,,51049
15,1,51051
28,,51051
5,,51053
85,1,51057
44,,51057
34727,1,51059
10403,,51059
283,,51061
627,1,51061
208,1,51063
94,,51063
391,1,51065
133,,51065
242,,51067
481,1,51067
79,1,51069
26,,51069
50,1,51071
23,,51071
372,1,51073
174,,51073
48,1,51075
12,,51075
18,1,51077
6,,51077
287,1,51079
130,,51079
1,1,51081
2,,51081
117,1,51083
62,,51083
753,1,51085
315,,51085
4384,1,51087
1765,,51087
126,1,51089
94,,51089
142,,51093
218,1,51093
21,1,51095
12,,51095
392,1,51099
199,,51099
75,1,51101
38,,51101
122,1,51103
31,,51103
63,,51105
100,1,51105
9522,1,51107
3829,,51107
79,1,51109
175,,51109
12,,51111
21,1,51111
10,1,51113
2,,51113
35,1,51115
20,,51115
104,1,51117
48,,51117
80,1,51119
34,,51119
2086,1,51121
643,,51121
92,1,51125
17,,51125
67,,51127
102,1,51127
13854,1,51131
2361,,51131
6,1,51133
4,,51133
101,1,51135
42,,51135
138,1,51137
81,,51137
1195,1,51139
578,,51139
31,,51141
66,1,51141
165,1,51143
127,,51143
63,,51145
126,1,51145
184,,51147
301,1,51147
90,,51149
113,1,51149
6129,1,51153
3132,,51153
86,1,51155
33,,51155
13,,51157
48,1,51157
6562,1,51159
2142,,51159
2030,1,51161
952,,51161
593,1,51163
245,,51163
691,1,51165
311,,51165
81,1,51167
63,,51167
81,1,51169
81,,51169
376,1,51171
167,,51171
67,1,51173
48,,51173
13,1,51175
4,,51175
683,1,51177
496,,51177
1472,1,51179
667,,51179
1,1,51183
105,1,51185
115,,51185
358,1,51187
180,,51187
243,1,51191
98,,51191
64,1,51193
30,,51193
89,1,51195
107,,51195
235,1,51197
124,,51197
7,1,51199
6,,51199
2374,,51510
11008,1,51510
346,1,51520
224,,51520
62,1,51530
17,,51530
6562,1,51540
1840,,51540
1847,1,51550
1134,,51550
108,,51570
137,1,51570
104,1,51580
80,,51580
256,1,51590
204,,51590
41,1,51595
34,,51595
464,1,51610
90,,51610
1541,1,51630
815,,51630
68,,51640
109,1,51640
1231,1,51650
727,,51650
1699,1,51660
556,,51660
95,1,51670
74,,51670
382,1,51678
103,,51678
679,,51680
1292,1,51680
1327,1,51683
737,,51683
178,1,51685
106,,51685
129,1,51690
110,,51690
1306,,51700
2211,1,51700
1377,,51710
2755,1,51710
25,1,51720
18,,51720
140,1,51730
104,,51730
237,1,51735
151,,51735
559,1,51740
436,,51740
401,1,51750
172,,51750
470,1,51775
192,,51775
424,1,51790
221,,51790
981,1,51800
700,,51800
3641,,51810
6250,1,51810
384,1,51820
172,,51820
2257,1,51830
672,,51830
879,1,51840
435,,51840
51,1,53001
49,,53001
9,1,53003
5,,53003
2874,1,53005
1076,,53005
1612,1,53007
423,,53007
250,,53009
1110,1,53009
5469,1,53011
1522,,53011
14,1,53013
24,,53013
171,,53015
610,1,53015
331,1,53017
128,,53017
18,1,53019
11,,53019
250,,53021
615,1,53021
283,,53025
614,1,53025
514,1,53027
147,,53027
2168,1,53029
409,,53029
93,,53031
946,1,53031
99900,1,53033
15004,,53033
3755,1,53035
766,,53035
968,1,53037
253,,53037
37,,53039
183,1,53039
343,1,53041
98,,53041
25,1,53043
8,,53043
781,1,53045
153,,53045
393,1,53047
91,,53047
72,,53049
221,1,53049
37,1,53051
9,,53051
10985,1,53053
2684,,53053
703,1,53055
73,,53055
1271,1,53057
298,,53057
149,1,53059
31,,53059
11353,1,53061
2874,,53061
6759,1,53063
2022,,53063
55,1,53065
28,,53065
4150,1,53067
686,,53067
13,1,53069
5,,53069
1264,1,53071
347,,53071
3635,1,53073
741,,53073
1329,1,53075
280,,53075
914,,53077
2170,1,53077
52,1,54001
23,,54001
918,1,54003
386,,54003
19,1,54005
3,,54005
7,1,54007
5,,54007
16,1,54009
11,,54009
995,,54011
1484,1,54011
334,1,54019
108,,54019
5,1,54021
5,,54021
12,1,54023
10,,54023
109,1,54025
41,,54025
14,1,54027
11,,54027
199,1,54029
130,,54029
103,1,54031
26,,54031
691,1,54033
296,,54033
134,1,54035
71,,54035
382,1,54037
166,,54037
906,,54039
2741,1,54039
98,1,54041
29,,54041
80,1,54043
49,,54043
64,1,54045
37,,54045
12,1,54047
15,,54047
234,,54049
558,1,54049
66,1,54051
37,,54051
135,,54053
101,1,54053
494,1,54055
225,,54055
22,,54057
29,1,54057
94,1,54059
246,,54059
1574,1,54061
498,,54061
2,1,54063
1,1,54065
1,,54065
62,1,54067
46,,54067
532,1,54069
215,,54069
3,1,54073
3,,54073
56,1,54075
14,,54075
51,,54077
86,1,54077
614,1,54079
276,,54079
386,1,54081
162,,54081
186,1,54083
66,,54083
76,1,54085
37,,54085
18,1,54087
7,,54087
12,1,54089
5,,54089
41,1,54091
10,,54091
51,1,54093
13,,54093
1,1,54095
214,1,54097
78,,54097
54,1,54099
18,,54099
2,,54101
3,1,54101
43,1,54103
43,,54103
10,1,54105
2,,54105
817,1,54107
483,,54107
35,1,54109
28,,54109
106,1,55001
659,,55001
241,1,55003
549,,55003
491,1,55005
1948,,55005
223,1,55007
411,,55007
2830,1,55009
12645,,55009
217,,55011
56,1,55011
133,1,55013
395,,55013
148,1,55015
516,,55015
1932,,55017
442,1,55017
94,1,55019
356,,55019
2608,,55021
660,1,55021
170,1,55023
416,,55023
25173,1,55025
49211,,55025
526,1,55027
2240,,55027
646,1,55029
1110,,55029
391,1,55031
1207,,55031
625,1,55033
1984,,55033
2448,1,55035
7225,,55035
1327,1,55039
5558,,55039
36,1,55041
91,,55041
1984,,55043
801,1,55043
297,1,55045
899,,55045
295,,55047
77,1,55047
242,1,55049
684,,55049
8,1,55051
44,,55051
437,1,55053
2203,,55053
2869,,55055
786,1,55055
1448,,55057
336,1,55057
1608,1,55059
8453,,55059
180,1,55061
716,,55061
11899,,55063
3474,1,55063
79,1,55065
262,,55065
613,,55067
102,1,55067
207,1,55069
784,,55069
480,1,55071
2878,,55071
1477,1,55073
6584,,55073
227,1,55075
999,,55075
150,1,55077
799,,55077
32,1,55078
346,,55078
12356,1,55079
63402,,55079
768,1,55081
2983,,55081
105,1,55083
848,,55083
550,1,55085
2206,,55085
2221,1,55087
9365,,55087
3916,,55089
1113,1,55089
112,1,55091
257,,55091
313,1,55093
957,,55093
457,1,55095
1322,,55095
1075,1,55097
3499,,55097
110,1,55099
359,,55099
1467,1,55101
9346,,55101
189,1,55103
503,,55103
2039,1,55105
9645,,55105
93,1,55107
367,,55107
1167,1,55109
3080,,55109
950,1,55111
3907,,55111
158,1,55113
681,,55113
1149,,55115
266,1,55115
1469,1,55117
7389,,55117
39,1,55119
236,,55119
287,1,55121
1156,,55121
1067,,55123
368,1,55123
124,1,55125
496,,55125
4967,,55127
1251,1,55127
60,1,55129
362,,55129
1156,1,55131
4988,,55131
5058,1,55133
22546,,55133
388,1,55135
2154,,55135
191,1,55137
860,,55137
1647,1,55139
9176,,55139
900,1,55141
4069,,55141
880,1,56001
195,,56001
44,1,56003
21,,56003
249,1,56005
140,,56005
93,1,56007
37,,56007
41,1,56009
30,,56009
13,1,56011
13,,56011
382,1,56013
74,,56013
21,,56015
44,1,56015
31,1,56017
16,,56017
10,,56019
42,1,56019
1011,1,56021
343,,56021
142,1,56023
52,,56023
518,,56025
832,1,56025
198,,56029
289,1,56029
31,1,56031
10,,56031
317,1,56033
116,,56033
33,1,56035
13,,56035
852,1,56037
356,,56037
104,,56039
1022,1,56039
114,1,56041
61,,56041
43,1,56043
25,,56043
20,,56045
37,1,56045
